"url","source","type","category","indexability","canonical","status","notes"
"/productivity/coin-flip","src/data/tools.ts","tool","Productivity & Text","INDEX","https://usonlinetools.com/productivity/coin-flip","200","Canonical Tool page (Coin Flip Tool)"
"/productivity/random-color-generator","src/data/tools.ts","tool","Productivity & Text","INDEX","https://usonlinetools.com/productivity/random-color-generator","200","Canonical Tool page (Random Color Generator)"
"/productivity/case-converter","src/data/tools.ts","tool","Productivity & Text","INDEX","https://usonlinetools.com/productivity/case-converter","200","Canonical Tool page (Case Converter)"
"/productivity/text-reverser","src/data/tools.ts","tool","Productivity & Text","INDEX","https://usonlinetools.com/productivity/text-reverser","200","Canonical Tool page (Text Reverser Tool)"
"/productivity/duplicate-line-remover","src/data/tools.ts","tool","Productivity & Text","INDEX","https://usonlinetools.com/productivity/duplicate-line-remover","200","Canonical Tool page (Duplicate Line Remover)"
"/productivity/alphabetical-sort","src/data/tools.ts","tool","Productivity & Text","INDEX","https://usonlinetools.com/productivity/alphabetical-sort","200","Canonical Tool page (Alphabetical Sort Tool)"
"/productivity/palindrome-checker","src/data/tools.ts","tool","Productivity & Text","INDEX","https://usonlinetools.com/productivity/palindrome-checker","200","Canonical Tool page (Palindrome Checker)"
"/productivity/hashtag-generator","src/data/tools.ts","tool","Productivity & Text","INDEX","https://usonlinetools.com/productivity/hashtag-generator","200","Canonical Tool page (Hashtag Generator Tool)"
"/productivity/word-frequency-counter","src/data/tools.ts","tool","Productivity & Text","INDEX","https://usonlinetools.com/productivity/word-frequency-counter","200","Canonical Tool page (Word Frequency Counter)"
"/productivity/random-letter-generator","src/data/tools.ts","tool","Productivity & Text","INDEX","https://usonlinetools.com/productivity/random-letter-generator","200","Canonical Tool page (Random Letter Generator)"
"/productivity/random-picker-tool","src/data/tools.ts","tool","Productivity & Text","INDEX","https://usonlinetools.com/productivity/random-picker-tool","200","Canonical Tool page (Random Picker Tool)"
"/productivity/spin-wheel-generator","src/data/tools.ts","tool","Productivity & Text","INDEX","https://usonlinetools.com/productivity/spin-wheel-generator","200","Canonical Tool page (Spin Wheel Generator)"
"/productivity/character-counter-tool","src/data/tools.ts","tool","Productivity & Text","INDEX","https://usonlinetools.com/productivity/character-counter-tool","200","Canonical Tool page (Character Counter Tool)"
"/productivity/line-counter-tool","src/data/tools.ts","tool","Productivity & Text","INDEX","https://usonlinetools.com/productivity/line-counter-tool","200","Canonical Tool page (Line Counter Tool)"
"/productivity/remove-extra-spaces-tool","src/data/tools.ts","tool","Productivity & Text","INDEX","https://usonlinetools.com/productivity/remove-extra-spaces-tool","200","Canonical Tool page (Remove Extra Spaces Tool)"
"/productivity/sort-text-lines-tool","src/data/tools.ts","tool","Productivity & Text","INDEX","https://usonlinetools.com/productivity/sort-text-lines-tool","200","Canonical Tool page (Sort Text Lines Tool)"
"/productivity/list-randomizer-tool","src/data/tools.ts","tool","Productivity & Text","INDEX","https://usonlinetools.com/productivity/list-randomizer-tool","200","Canonical Tool page (List Randomizer Tool)"
"/productivity/text-formatter-tool","src/data/tools.ts","tool","Productivity & Text","INDEX","https://usonlinetools.com/productivity/text-formatter-tool","200","Canonical Tool page (Text Formatter Tool)"
"/productivity/json-formatter","src/data/tools.ts","tool","Productivity & Text","INDEX","https://usonlinetools.com/productivity/json-formatter","200","Canonical Tool page (JSON Formatter)"
"/productivity/base64-encoder-decoder","src/data/tools.ts","tool","Productivity & Text","INDEX","https://usonlinetools.com/productivity/base64-encoder-decoder","200","Canonical Tool page (Base64 Encoder Decoder)"
"/productivity/love-calculator","src/data/tools.ts","tool","Productivity & Text","INDEX","https://usonlinetools.com/productivity/love-calculator","200","Canonical Tool page (Love Calculator)"
"/education/online-gpa-calculator","src/data/tools.ts","tool","Student & Education","INDEX","https://usonlinetools.com/education/online-gpa-calculator","200","Canonical Tool page (GPA Calculator)"
"/education/grade-calculator","src/data/tools.ts","tool","Student & Education","INDEX","https://usonlinetools.com/education/grade-calculator","200","Canonical Tool page (Grade Calculator)"
"/education/weighted-grade-calculator","src/data/tools.ts","tool","Student & Education","INDEX","https://usonlinetools.com/education/weighted-grade-calculator","200","Canonical Tool page (Weighted Grade Calculator)"
"/education/final-grade-calculator","src/data/tools.ts","tool","Student & Education","INDEX","https://usonlinetools.com/education/final-grade-calculator","200","Canonical Tool page (Final Grade Calculator)"
"/education/percentage-grade-calculator","src/data/tools.ts","tool","Student & Education","INDEX","https://usonlinetools.com/education/percentage-grade-calculator","200","Canonical Tool page (Percentage Grade Calculator)"
"/education/attendance-percentage-calculator","src/data/tools.ts","tool","Student & Education","INDEX","https://usonlinetools.com/education/attendance-percentage-calculator","200","Canonical Tool page (Attendance Percentage Calculator)"
"/education/reading-speed-calculator","src/data/tools.ts","tool","Student & Education","INDEX","https://usonlinetools.com/education/reading-speed-calculator","200","Canonical Tool page (Reading Speed Calculator)"
"/education/marks-percentage-calculator","src/data/tools.ts","tool","Student & Education","INDEX","https://usonlinetools.com/education/marks-percentage-calculator","200","Canonical Tool page (Marks Percentage Calculator)"
"/education/marks-to-gpa-converter","src/data/tools.ts","tool","Student & Education","INDEX","https://usonlinetools.com/education/marks-to-gpa-converter","200","Canonical Tool page (Marks to GPA Converter)"
"/education/class-average-calculator","src/data/tools.ts","tool","Student & Education","INDEX","https://usonlinetools.com/education/class-average-calculator","200","Canonical Tool page (Class Average Calculator)"
"/education/score-calculator","src/data/tools.ts","tool","Student & Education","INDEX","https://usonlinetools.com/education/score-calculator","200","Canonical Tool page (Score Calculator)"
"/education/study-planner-calculator","src/data/tools.ts","tool","Student & Education","INDEX","https://usonlinetools.com/education/study-planner-calculator","200","Canonical Tool page (Study Planner Calculator)"
"/education/homework-time-calculator","src/data/tools.ts","tool","Student & Education","INDEX","https://usonlinetools.com/education/homework-time-calculator","200","Canonical Tool page (Homework Time Calculator)"
"/education/exam-countdown-timer","src/data/tools.ts","tool","Student & Education","INDEX","https://usonlinetools.com/education/exam-countdown-timer","200","Canonical Tool page (Exam Countdown Timer)"
"/education/assignment-grade-calculator","src/data/tools.ts","tool","Student & Education","INDEX","https://usonlinetools.com/education/assignment-grade-calculator","200","Canonical Tool page (Assignment Grade Calculator)"
"/education/semester-planner-tool","src/data/tools.ts","tool","Student & Education","INDEX","https://usonlinetools.com/education/semester-planner-tool","200","Canonical Tool page (Semester Planner Tool)"
"/education/quiz-score-calculator","src/data/tools.ts","tool","Student & Education","INDEX","https://usonlinetools.com/education/quiz-score-calculator","200","Canonical Tool page (Quiz Score Calculator)"
"/education/flashcard-timer-tool","src/data/tools.ts","tool","Student & Education","INDEX","https://usonlinetools.com/education/flashcard-timer-tool","200","Canonical Tool page (Flashcard Timer Tool)"
"/education/exam-score-predictor","src/data/tools.ts","tool","Student & Education","INDEX","https://usonlinetools.com/education/exam-score-predictor","200","Canonical Tool page (Exam Score Predictor)"
"/education/study-hours-tracker","src/data/tools.ts","tool","Student & Education","INDEX","https://usonlinetools.com/education/study-hours-tracker","200","Canonical Tool page (Study Hours Tracker)"
"/education/grade-improvement-calculator","src/data/tools.ts","tool","Student & Education","INDEX","https://usonlinetools.com/education/grade-improvement-calculator","200","Canonical Tool page (Grade Improvement Calculator)"
"/education/test-score-analyzer","src/data/tools.ts","tool","Student & Education","INDEX","https://usonlinetools.com/education/test-score-analyzer","200","Canonical Tool page (Test Score Analyzer)"
"/education/learning-time-calculator","src/data/tools.ts","tool","Student & Education","INDEX","https://usonlinetools.com/education/learning-time-calculator","200","Canonical Tool page (Learning Time Calculator)"
"/education/school-schedule-planner","src/data/tools.ts","tool","Student & Education","INDEX","https://usonlinetools.com/education/school-schedule-planner","200","Canonical Tool page (School Schedule Planner)"
"/education/revision-planner-tool","src/data/tools.ts","tool","Student & Education","INDEX","https://usonlinetools.com/education/revision-planner-tool","200","Canonical Tool page (Revision Planner Tool)"
"/education/cgpa-calculator","src/data/tools.ts","tool","Student & Education","INDEX","https://usonlinetools.com/education/cgpa-calculator","200","Canonical Tool page (CGPA Calculator)"
"/education/sat-score-calculator","src/data/tools.ts","tool","Student & Education","INDEX","https://usonlinetools.com/education/sat-score-calculator","200","Canonical Tool page (SAT Score Calculator)"
"/education/typing-speed-test","src/data/tools.ts","tool","Student & Education","INDEX","https://usonlinetools.com/education/typing-speed-test","200","Canonical Tool page (Typing Speed Test)"
"/education/scholarship-calculator","src/data/tools.ts","tool","Student & Education","INDEX","https://usonlinetools.com/education/scholarship-calculator","200","Canonical Tool page (Scholarship Calculator)"
"/education/college-gpa-calculator","src/data/tools.ts","tool","Student & Education","INDEX","https://usonlinetools.com/education/college-gpa-calculator","200","Canonical Tool page (College GPA Calculator)"
"/education/snow-day-calculator","src/data/tools.ts","tool","Student & Education","INDEX","https://usonlinetools.com/education/snow-day-calculator","200","Canonical Tool page (Snow Day Calculator)"
"/gaming/blox-fruits-calculator","src/data/tools.ts","tool","Gaming Calculators","INDEX","https://usonlinetools.com/gaming/blox-fruits-calculator","200","Canonical Tool page (Blox Fruits Calculator)"
"/gaming/blox-fruits-trade-calculator","src/data/tools.ts","tool","Gaming Calculators","INDEX","https://usonlinetools.com/gaming/blox-fruits-trade-calculator","200","Canonical Tool page (Blox Fruits Trade Calculator)"
"/gaming/roblox-tax-calculator","src/data/tools.ts","tool","Gaming Calculators","INDEX","https://usonlinetools.com/gaming/roblox-tax-calculator","200","Canonical Tool page (Roblox Tax Calculator)"
"/gaming/minecraft-circle-calculator","src/data/tools.ts","tool","Gaming Calculators","INDEX","https://usonlinetools.com/gaming/minecraft-circle-calculator","200","Canonical Tool page (Minecraft Circle Calculator)"
"/gaming/valorant-sensitivity-calculator","src/data/tools.ts","tool","Gaming Calculators","INDEX","https://usonlinetools.com/gaming/valorant-sensitivity-calculator","200","Canonical Tool page (Valorant Sensitivity Calculator)"
"/gaming/fortnite-dpi-calculator","src/data/tools.ts","tool","Gaming Calculators","INDEX","https://usonlinetools.com/gaming/fortnite-dpi-calculator","200","Canonical Tool page (Fortnite DPI Calculator)"
"/gaming/xp-level-calculator","src/data/tools.ts","tool","Gaming Calculators","INDEX","https://usonlinetools.com/gaming/xp-level-calculator","200","Canonical Tool page (XP Level Calculator)"
"/gaming/clash-of-clans-upgrade-calculator","src/data/tools.ts","tool","Gaming Calculators","INDEX","https://usonlinetools.com/gaming/clash-of-clans-upgrade-calculator","200","Canonical Tool page (Clash of Clans Upgrade Calculator)"
"/gaming/damage-calculator","src/data/tools.ts","tool","Gaming Calculators","INDEX","https://usonlinetools.com/gaming/damage-calculator","200","Canonical Tool page (Damage Calculator)"
"/gaming/game-currency-converter","src/data/tools.ts","tool","Gaming Calculators","INDEX","https://usonlinetools.com/gaming/game-currency-converter","200","Canonical Tool page (Game Currency Converter)"
"/gaming/genshin-impact-calculator","src/data/tools.ts","tool","Gaming Calculators","INDEX","https://usonlinetools.com/gaming/genshin-impact-calculator","200","Canonical Tool page (Genshin Impact Calculator)"
"/gaming/cs2-sensitivity-calculator","src/data/tools.ts","tool","Gaming Calculators","INDEX","https://usonlinetools.com/gaming/cs2-sensitivity-calculator","200","Canonical Tool page (CS2 Sensitivity Calculator)"
"/gaming/pokemon-iv-calculator","src/data/tools.ts","tool","Gaming Calculators","INDEX","https://usonlinetools.com/gaming/pokemon-iv-calculator","200","Canonical Tool page (Pokemon IV Calculator)"
"/gaming/dnd-dice-roller","src/data/tools.ts","tool","Gaming Calculators","INDEX","https://usonlinetools.com/gaming/dnd-dice-roller","200","Canonical Tool page (D&D Dice Roller)"
"/gaming/gaming-fps-calculator","src/data/tools.ts","tool","Gaming Calculators","INDEX","https://usonlinetools.com/gaming/gaming-fps-calculator","200","Canonical Tool page (Gaming FPS Calculator)"
"/gaming/esports-earnings-calculator","src/data/tools.ts","tool","Gaming Calculators","INDEX","https://usonlinetools.com/gaming/esports-earnings-calculator","200","Canonical Tool page (Esports Earnings Calculator)"
"/image/online-image-resizer","src/data/tools.ts","tool","Image Tools","INDEX","https://usonlinetools.com/image/online-image-resizer","200","Canonical Tool page (Image Resizer)"
"/image/online-image-compressor","src/data/tools.ts","tool","Image Tools","INDEX","https://usonlinetools.com/image/online-image-compressor","200","Canonical Tool page (Image Compressor)"
"/image/online-image-cropper","src/data/tools.ts","tool","Image Tools","INDEX","https://usonlinetools.com/image/online-image-cropper","200","Canonical Tool page (Image Cropper)"
"/image/online-image-format-converter","src/data/tools.ts","tool","Image Tools","INDEX","https://usonlinetools.com/image/online-image-format-converter","200","Canonical Tool page (Image Format Converter)"
"/image/online-image-to-base64","src/data/tools.ts","tool","Image Tools","INDEX","https://usonlinetools.com/image/online-image-to-base64","200","Canonical Tool page (Image to Base64 Converter)"
"/image/online-base64-to-image","src/data/tools.ts","tool","Image Tools","INDEX","https://usonlinetools.com/image/online-base64-to-image","200","Canonical Tool page (Base64 to Image Converter)"
"/image/online-image-rotate-flip","src/data/tools.ts","tool","Image Tools","INDEX","https://usonlinetools.com/image/online-image-rotate-flip","200","Canonical Tool page (Image Rotate & Flip)"
"/image/online-image-color-picker","src/data/tools.ts","tool","Image Tools","INDEX","https://usonlinetools.com/image/online-image-color-picker","200","Canonical Tool page (Image Color Picker)"
"/image/online-image-watermark-tool","src/data/tools.ts","tool","Image Tools","INDEX","https://usonlinetools.com/image/online-image-watermark-tool","200","Canonical Tool page (Image Watermark Tool)"
"/image/online-image-filter-editor","src/data/tools.ts","tool","Image Tools","INDEX","https://usonlinetools.com/image/online-image-filter-editor","200","Canonical Tool page (Image Filter Editor)"
"/image/online-image-to-png","src/data/tools.ts","tool","Image Tools","INDEX","https://usonlinetools.com/image/online-image-to-png","200","Canonical Tool page (Image to PNG Converter)"
"/image/online-image-to-jpg","src/data/tools.ts","tool","Image Tools","INDEX","https://usonlinetools.com/image/online-image-to-jpg","200","Canonical Tool page (Image to JPG Converter)"
"/image/online-png-to-webp","src/data/tools.ts","tool","Image Tools","INDEX","https://usonlinetools.com/image/online-png-to-webp","200","Canonical Tool page (PNG to WebP Converter)"
"/image/online-svg-to-png","src/data/tools.ts","tool","Image Tools","INDEX","https://usonlinetools.com/image/online-svg-to-png","200","Canonical Tool page (SVG to PNG Converter)"
"/image/online-image-background-remover","src/data/tools.ts","tool","Image Tools","INDEX","https://usonlinetools.com/image/online-image-background-remover","200","Canonical Tool page (Background Remover)"
"/image/online-image-collage-maker","src/data/tools.ts","tool","Image Tools","INDEX","https://usonlinetools.com/image/online-image-collage-maker","200","Canonical Tool page (Image Collage Maker)"
"/image/online-qr-code-generator","src/data/tools.ts","tool","Image Tools","INDEX","https://usonlinetools.com/image/online-qr-code-generator","200","Canonical Tool page (QR Code Generator)"
"/image/online-meme-generator","src/data/tools.ts","tool","Image Tools","INDEX","https://usonlinetools.com/image/online-meme-generator","200","Canonical Tool page (Meme Generator)"
"/image/online-favicon-generator","src/data/tools.ts","tool","Image Tools","INDEX","https://usonlinetools.com/image/online-favicon-generator","200","Canonical Tool page (Favicon Generator)"
"/image/online-image-pixel-counter","src/data/tools.ts","tool","Image Tools","INDEX","https://usonlinetools.com/image/online-image-pixel-counter","200","Canonical Tool page (Image Pixel Counter)"
"/pdf/online-pdf-merge","src/data/tools.ts","tool","PDF Tools","INDEX","https://usonlinetools.com/pdf/online-pdf-merge","200","Canonical Tool page (PDF Merge)"
"/pdf/online-pdf-split","src/data/tools.ts","tool","PDF Tools","INDEX","https://usonlinetools.com/pdf/online-pdf-split","200","Canonical Tool page (PDF Split)"
"/pdf/online-pdf-compress","src/data/tools.ts","tool","PDF Tools","INDEX","https://usonlinetools.com/pdf/online-pdf-compress","200","Canonical Tool page (PDF Compressor)"
"/pdf/online-image-to-pdf","src/data/tools.ts","tool","PDF Tools","INDEX","https://usonlinetools.com/pdf/online-image-to-pdf","200","Canonical Tool page (Image to PDF Converter)"
"/pdf/online-pdf-to-image","src/data/tools.ts","tool","PDF Tools","INDEX","https://usonlinetools.com/pdf/online-pdf-to-image","200","Canonical Tool page (PDF to Image Converter)"
"/pdf/online-pdf-rotate","src/data/tools.ts","tool","PDF Tools","INDEX","https://usonlinetools.com/pdf/online-pdf-rotate","200","Canonical Tool page (PDF Page Rotator)"
"/pdf/online-pdf-page-remover","src/data/tools.ts","tool","PDF Tools","INDEX","https://usonlinetools.com/pdf/online-pdf-page-remover","200","Canonical Tool page (PDF Page Remover)"
"/pdf/online-pdf-page-reorder","src/data/tools.ts","tool","PDF Tools","INDEX","https://usonlinetools.com/pdf/online-pdf-page-reorder","200","Canonical Tool page (PDF Page Reorder)"
"/pdf/online-pdf-watermark","src/data/tools.ts","tool","PDF Tools","INDEX","https://usonlinetools.com/pdf/online-pdf-watermark","200","Canonical Tool page (PDF Watermark Tool)"
"/pdf/online-pdf-password-protect","src/data/tools.ts","tool","PDF Tools","INDEX","https://usonlinetools.com/pdf/online-pdf-password-protect","200","Canonical Tool page (PDF Password Protector)"
"/pdf/online-pdf-unlock","src/data/tools.ts","tool","PDF Tools","INDEX","https://usonlinetools.com/pdf/online-pdf-unlock","200","Canonical Tool page (PDF Unlock Tool)"
"/pdf/online-pdf-to-text","src/data/tools.ts","tool","PDF Tools","INDEX","https://usonlinetools.com/pdf/online-pdf-to-text","200","Canonical Tool page (PDF to Text Extractor)"
"/pdf/online-pdf-page-number","src/data/tools.ts","tool","PDF Tools","INDEX","https://usonlinetools.com/pdf/online-pdf-page-number","200","Canonical Tool page (PDF Page Number Adder)"
"/pdf/online-pdf-header-footer","src/data/tools.ts","tool","PDF Tools","INDEX","https://usonlinetools.com/pdf/online-pdf-header-footer","200","Canonical Tool page (PDF Header & Footer)"
"/pdf/online-jpg-to-pdf","src/data/tools.ts","tool","PDF Tools","INDEX","https://usonlinetools.com/pdf/online-jpg-to-pdf","200","Canonical Tool page (JPG to PDF Converter)"
"/pdf/online-pdf-sign","src/data/tools.ts","tool","PDF Tools","INDEX","https://usonlinetools.com/pdf/online-pdf-sign","200","Canonical Tool page (PDF Signature Tool)"
"/developer/online-json-formatter","src/data/tools.ts","tool","Developer Tools","INDEX","https://usonlinetools.com/developer/online-json-formatter","200","Canonical Tool page (JSON Formatter & Beautifier)"
"/developer/online-json-validator","src/data/tools.ts","tool","Developer Tools","INDEX","https://usonlinetools.com/developer/online-json-validator","200","Canonical Tool page (JSON Validator)"
"/developer/online-json-to-csv","src/data/tools.ts","tool","Developer Tools","INDEX","https://usonlinetools.com/developer/online-json-to-csv","200","Canonical Tool page (JSON to CSV Converter)"
"/developer/csv-to-json-converter","src/data/tools.ts","tool","Developer Tools","INDEX","https://usonlinetools.com/developer/csv-to-json-converter","200","Canonical Tool page (CSV to JSON Converter)"
"/developer/json-minifier","src/data/tools.ts","tool","Developer Tools","INDEX","https://usonlinetools.com/developer/json-minifier","200","Canonical Tool page (JSON Minifier)"
"/developer/online-html-formatter","src/data/tools.ts","tool","Developer Tools","INDEX","https://usonlinetools.com/developer/online-html-formatter","200","Canonical Tool page (HTML Formatter & Beautifier)"
"/developer/online-html-minifier","src/data/tools.ts","tool","Developer Tools","INDEX","https://usonlinetools.com/developer/online-html-minifier","200","Canonical Tool page (HTML Minifier)"
"/developer/online-css-minifier","src/data/tools.ts","tool","Developer Tools","INDEX","https://usonlinetools.com/developer/online-css-minifier","200","Canonical Tool page (CSS Minifier)"
"/developer/online-css-formatter","src/data/tools.ts","tool","Developer Tools","INDEX","https://usonlinetools.com/developer/online-css-formatter","200","Canonical Tool page (CSS Formatter & Beautifier)"
"/developer/online-javascript-minifier","src/data/tools.ts","tool","Developer Tools","INDEX","https://usonlinetools.com/developer/online-javascript-minifier","200","Canonical Tool page (JavaScript Minifier)"
"/developer/online-javascript-formatter","src/data/tools.ts","tool","Developer Tools","INDEX","https://usonlinetools.com/developer/online-javascript-formatter","200","Canonical Tool page (JavaScript Formatter)"
"/developer/online-regex-tester","src/data/tools.ts","tool","Developer Tools","INDEX","https://usonlinetools.com/developer/online-regex-tester","200","Canonical Tool page (Regex Tester)"
"/developer/url-encoder-decoder","src/data/tools.ts","tool","Developer Tools","INDEX","https://usonlinetools.com/developer/url-encoder-decoder","200","Canonical Tool page (URL Encoder & Decoder)"
"/developer/html-entity-encoder","src/data/tools.ts","tool","Developer Tools","INDEX","https://usonlinetools.com/developer/html-entity-encoder","200","Canonical Tool page (HTML Entity Encoder & Decoder)"
"/developer/online-jwt-decoder","src/data/tools.ts","tool","Developer Tools","INDEX","https://usonlinetools.com/developer/online-jwt-decoder","200","Canonical Tool page (JWT Decoder)"
"/developer/xml-formatter","src/data/tools.ts","tool","Developer Tools","INDEX","https://usonlinetools.com/developer/xml-formatter","200","Canonical Tool page (XML Formatter & Beautifier)"
"/developer/online-sql-formatter","src/data/tools.ts","tool","Developer Tools","INDEX","https://usonlinetools.com/developer/online-sql-formatter","200","Canonical Tool page (SQL Formatter)"
"/developer/online-markdown-previewer","src/data/tools.ts","tool","Developer Tools","INDEX","https://usonlinetools.com/developer/online-markdown-previewer","200","Canonical Tool page (Markdown Previewer)"
"/developer/text-diff-checker","src/data/tools.ts","tool","Developer Tools","INDEX","https://usonlinetools.com/developer/text-diff-checker","200","Canonical Tool page (Text Diff Checker)"
"/developer/url-slug-generator","src/data/tools.ts","tool","Developer Tools","INDEX","https://usonlinetools.com/developer/url-slug-generator","200","Canonical Tool page (URL Slug Generator)"
"/developer/cron-expression-generator","src/data/tools.ts","tool","Developer Tools","INDEX","https://usonlinetools.com/developer/cron-expression-generator","200","Canonical Tool page (Cron Expression Generator)"
"/developer/online-unix-timestamp-converter","src/data/tools.ts","tool","Developer Tools","INDEX","https://usonlinetools.com/developer/online-unix-timestamp-converter","200","Canonical Tool page (Online Unix Timestamp Converter)"
"/developer/online-uuid-generator","src/data/tools.ts","tool","Developer Tools","INDEX","https://usonlinetools.com/developer/online-uuid-generator","200","Canonical Tool page (Online UUID Generator)"
"/developer/online-lorem-ipsum-generator","src/data/tools.ts","tool","Developer Tools","INDEX","https://usonlinetools.com/developer/online-lorem-ipsum-generator","200","Canonical Tool page (Online Lorem Ipsum Generator)"
"/developer/color-code-converter","src/data/tools.ts","tool","Developer Tools","INDEX","https://usonlinetools.com/developer/color-code-converter","200","Canonical Tool page (Color Code Converter)"
"/developer/online-hash-generator","src/data/tools.ts","tool","Developer Tools","INDEX","https://usonlinetools.com/developer/online-hash-generator","200","Canonical Tool page (Hash Generator (MD5, SHA))"
"/developer/html-to-markdown","src/data/tools.ts","tool","Developer Tools","INDEX","https://usonlinetools.com/developer/html-to-markdown","200","Canonical Tool page (HTML to Markdown Converter)"
"/developer/markdown-to-html","src/data/tools.ts","tool","Developer Tools","INDEX","https://usonlinetools.com/developer/markdown-to-html","200","Canonical Tool page (Markdown to HTML Converter)"
"/developer/json-to-xml","src/data/tools.ts","tool","Developer Tools","INDEX","https://usonlinetools.com/developer/json-to-xml","200","Canonical Tool page (JSON to XML Converter)"
"/developer/yaml-to-json","src/data/tools.ts","tool","Developer Tools","INDEX","https://usonlinetools.com/developer/yaml-to-json","200","Canonical Tool page (YAML to JSON Converter)"
"/developer/string-escape-unescape","src/data/tools.ts","tool","Developer Tools","INDEX","https://usonlinetools.com/developer/string-escape-unescape","200","Canonical Tool page (String Escape & Unescape)"
"/developer/online-json-path-tester","src/data/tools.ts","tool","Developer Tools","INDEX","https://usonlinetools.com/developer/online-json-path-tester","200","Canonical Tool page (JSONPath Tester)"
"/developer/text-to-binary-converter","src/data/tools.ts","tool","Developer Tools","INDEX","https://usonlinetools.com/developer/text-to-binary-converter","200","Canonical Tool page (Text to Binary Converter)"
"/css-design/css-gradient-generator","src/data/tools.ts","tool","CSS & Design Tools","INDEX","https://usonlinetools.com/css-design/css-gradient-generator","200","Canonical Tool page (CSS Gradient Generator)"
"/css-design/css-box-shadow-generator","src/data/tools.ts","tool","CSS & Design Tools","INDEX","https://usonlinetools.com/css-design/css-box-shadow-generator","200","Canonical Tool page (CSS Box Shadow Generator)"
"/css-design/css-text-shadow-generator","src/data/tools.ts","tool","CSS & Design Tools","INDEX","https://usonlinetools.com/css-design/css-text-shadow-generator","200","Canonical Tool page (CSS Text Shadow Generator)"
"/css-design/css-border-radius-generator","src/data/tools.ts","tool","CSS & Design Tools","INDEX","https://usonlinetools.com/css-design/css-border-radius-generator","200","Canonical Tool page (CSS Border Radius Generator)"
"/css-design/css-flexbox-generator","src/data/tools.ts","tool","CSS & Design Tools","INDEX","https://usonlinetools.com/css-design/css-flexbox-generator","200","Canonical Tool page (CSS Flexbox Generator)"
"/css-design/css-grid-generator","src/data/tools.ts","tool","CSS & Design Tools","INDEX","https://usonlinetools.com/css-design/css-grid-generator","200","Canonical Tool page (CSS Grid Generator)"
"/css-design/css-animation-generator","src/data/tools.ts","tool","CSS & Design Tools","INDEX","https://usonlinetools.com/css-design/css-animation-generator","200","Canonical Tool page (CSS Animation Generator)"
"/css-design/css-clip-path-generator","src/data/tools.ts","tool","CSS & Design Tools","INDEX","https://usonlinetools.com/css-design/css-clip-path-generator","200","Canonical Tool page (CSS Clip-Path Generator)"
"/css-design/css-filter-generator","src/data/tools.ts","tool","CSS & Design Tools","INDEX","https://usonlinetools.com/css-design/css-filter-generator","200","Canonical Tool page (CSS Filter Generator)"
"/css-design/color-palette-generator","src/data/tools.ts","tool","CSS & Design Tools","INDEX","https://usonlinetools.com/css-design/color-palette-generator","200","Canonical Tool page (Color Palette Generator)"
"/css-design/color-contrast-checker","src/data/tools.ts","tool","CSS & Design Tools","INDEX","https://usonlinetools.com/css-design/color-contrast-checker","200","Canonical Tool page (Color Contrast Checker)"
"/css-design/color-picker-tool","src/data/tools.ts","tool","CSS & Design Tools","INDEX","https://usonlinetools.com/css-design/color-picker-tool","200","Canonical Tool page (Color Picker)"
"/css-design/hex-to-rgb-converter","src/data/tools.ts","tool","CSS & Design Tools","INDEX","https://usonlinetools.com/css-design/hex-to-rgb-converter","200","Canonical Tool page (HEX to RGB Converter)"
"/css-design/rgb-to-hex-converter","src/data/tools.ts","tool","CSS & Design Tools","INDEX","https://usonlinetools.com/css-design/rgb-to-hex-converter","200","Canonical Tool page (RGB to HEX Converter)"
"/css-design/tailwind-color-generator","src/data/tools.ts","tool","CSS & Design Tools","INDEX","https://usonlinetools.com/css-design/tailwind-color-generator","200","Canonical Tool page (Tailwind CSS Color Generator)"
"/css-design/glassmorphism-generator","src/data/tools.ts","tool","CSS & Design Tools","INDEX","https://usonlinetools.com/css-design/glassmorphism-generator","200","Canonical Tool page (Glassmorphism Generator)"
"/css-design/neumorphism-generator","src/data/tools.ts","tool","CSS & Design Tools","INDEX","https://usonlinetools.com/css-design/neumorphism-generator","200","Canonical Tool page (Neumorphism Generator)"
"/css-design/css-triangle-generator","src/data/tools.ts","tool","CSS & Design Tools","INDEX","https://usonlinetools.com/css-design/css-triangle-generator","200","Canonical Tool page (CSS Triangle Generator)"
"/seo/meta-tag-generator","src/data/tools.ts","tool","SEO Tools","INDEX","https://usonlinetools.com/seo/meta-tag-generator","200","Canonical Tool page (Meta Tag Generator)"
"/seo/open-graph-generator","src/data/tools.ts","tool","SEO Tools","INDEX","https://usonlinetools.com/seo/open-graph-generator","200","Canonical Tool page (Open Graph Tag Generator)"
"/seo/twitter-card-generator","src/data/tools.ts","tool","SEO Tools","INDEX","https://usonlinetools.com/seo/twitter-card-generator","200","Canonical Tool page (Twitter Card Generator)"
"/seo/online-robots-txt-generator","src/data/tools.ts","tool","SEO Tools","INDEX","https://usonlinetools.com/seo/online-robots-txt-generator","200","Canonical Tool page (Robots.txt Generator)"
"/seo/online-sitemap-generator","src/data/tools.ts","tool","SEO Tools","INDEX","https://usonlinetools.com/seo/online-sitemap-generator","200","Canonical Tool page (XML Sitemap Generator)"
