"old_url","new_url","reason","status","tested"
"/tools/image-resizer","/image/online-image-resizer","Legacy /tools/ path alias","301","YES"
"/tools/image-rotate-flip","/image/online-image-rotate-flip","Legacy /tools/ path alias","301","YES"
"/tools/image-to-base64","/image/online-image-to-base64","Legacy /tools/ path alias","301","YES"
"/tools/image-to-jpg","/image/online-image-to-jpg","Legacy /tools/ path alias","301","YES"
"/tools/image-to-pdf","/pdf/online-image-to-pdf","Legacy /tools/ path alias","301","YES"
"/tools/image-to-png","/image/online-image-to-png","Legacy /tools/ path alias","301","YES"
"/tools/image-watermark","/image/online-image-watermark-tool","Legacy /tools/ path alias","301","YES"
"/tools/instagram-caption-counter","/social-media/online-instagram-caption-counter","Legacy /tools/ path alias","301","YES"
"/tools/insulation-calculator","/construction/insulation-calculator","Legacy /tools/ path alias","301","YES"
"/tools/intermittent-fasting-calculator","/health/intermittent-fasting-calculator","Legacy /tools/ path alias","301","YES"
"/tools/javascript-formatter","/developer/online-javascript-formatter","Legacy /tools/ path alias","301","YES"
"/tools/javascript-minifier","/developer/online-javascript-minifier","Legacy /tools/ path alias","301","YES"
"/tools/jpg-to-pdf","/pdf/online-jpg-to-pdf","Legacy /tools/ path alias","301","YES"
"/tools/json-formatter","/productivity/json-formatter","Legacy /tools/ path alias","301","YES"
"/tools/json-minifier","/developer/json-minifier","Legacy /tools/ path alias","301","YES"
"/tools/json-path-tester","/developer/online-json-path-tester","Legacy /tools/ path alias","301","YES"
"/tools/json-to-csv","/developer/online-json-to-csv","Legacy /tools/ path alias","301","YES"
"/tools/json-to-xml","/developer/json-to-xml","Legacy /tools/ path alias","301","YES"
"/tools/json-validator","/developer/online-json-validator","Legacy /tools/ path alias","301","YES"
"/tools/jwt-decoder","/developer/online-jwt-decoder","Legacy /tools/ path alias","301","YES"
"/tools/keto-calculator","/health/keto-calculator","Legacy /tools/ path alias","301","YES"
"/tools/keyword-density-checker","/seo/online-keyword-density-checker","Legacy /tools/ path alias","301","YES"
"/tools/lcm-calculator","/math/online-lcm-calculator","Legacy /tools/ path alias","301","YES"
"/tools/lean-body-mass-calculator","/health/lean-body-mass-calculator","Legacy /tools/ path alias","301","YES"
"/tools/leap-year-checker","/time-date/leap-year-checker","Legacy /tools/ path alias","301","YES"
"/tools/learning-time-calculator","/education/learning-time-calculator","Legacy /tools/ path alias","301","YES"
"/tools/line-counter-tool","/productivity/line-counter-tool","Legacy /tools/ path alias","301","YES"
"/tools/linkedin-post-formatter","/social-media/online-linkedin-post-formatter","Legacy /tools/ path alias","301","YES"
"/tools/list-randomizer-tool","/productivity/list-randomizer-tool","Legacy /tools/ path alias","301","YES"
"/tools/loan-emi-calculator","/finance/online-loan-emi-calculator","Legacy /tools/ path alias","301","YES"
"/tools/loan-interest-calculator","/finance/loan-interest-calculator","Legacy /tools/ path alias","301","YES"
"/tools/loan-to-value-calculator","/finance/online-loan-to-value-calculator","Legacy /tools/ path alias","301","YES"
"/tools/logarithm-calculator","/math/logarithm-calculator","Legacy /tools/ path alias","301","YES"
"/tools/lorem-ipsum-generator","/developer/online-lorem-ipsum-generator","Legacy /tools/ path alias","301","YES"
"/tools/love-calculator","/productivity/love-calculator","Legacy /tools/ path alias","301","YES"
"/tools/lumber-calculator","/construction/lumber-calculator","Legacy /tools/ path alias","301","YES"
"/tools/macro-nutrient-calculator","/health/macro-nutrient-calculator","Legacy /tools/ path alias","301","YES"
"/tools/markdown-previewer","/developer/online-markdown-previewer","Legacy /tools/ path alias","301","YES"
"/tools/markdown-to-html","/developer/markdown-to-html","Legacy /tools/ path alias","301","YES"
"/tools/marks-percentage-calculator","/education/marks-percentage-calculator","Legacy /tools/ path alias","301","YES"
"/tools/marks-to-gpa-converter","/education/marks-to-gpa-converter","Legacy /tools/ path alias","301","YES"
"/tools/markup-calculator","/finance/markup-calculator","Legacy /tools/ path alias","301","YES"
"/tools/material-cost-calculator","/construction/material-cost-calculator","Legacy /tools/ path alias","301","YES"
"/tools/matrix-calculator","/math/online-matrix-calculator","Legacy /tools/ path alias","301","YES"
"/tools/md5-hash-generator","/security/md5-hash-generator","Legacy /tools/ path alias","301","YES"
"/tools/mean-median-mode-calculator","/math/mean-median-mode-calculator","Legacy /tools/ path alias","301","YES"
"/tools/meeting-time-calculator","/time-date/meeting-time-calculator","Legacy /tools/ path alias","301","YES"
"/tools/meme-generator","/image/online-meme-generator","Legacy /tools/ path alias","301","YES"
"/tools/meta-tag-generator","/seo/meta-tag-generator","Legacy /tools/ path alias","301","YES"
"/tools/military-time-converter","/time-date/online-military-time-converter","Legacy /tools/ path alias","301","YES"
"/tools/minecraft-circle-calculator","/gaming/minecraft-circle-calculator","Legacy /tools/ path alias","301","YES"
"/tools/modulo-calculator","/math/modulo-calculator","Legacy /tools/ path alias","301","YES"
"/tools/morse-code-translator","/security/online-morse-code-translator","Legacy /tools/ path alias","301","YES"
"/tools/mulch-calculator","/construction/mulch-calculator","Legacy /tools/ path alias","301","YES"
"/tools/net-worth-calculator","/finance/net-worth-calculator","Legacy /tools/ path alias","301","YES"
"/tools/neumorphism-generator","/css-design/neumorphism-generator","Legacy /tools/ path alias","301","YES"
"/tools/number-sequence-generator","/math/number-sequence-generator","Legacy /tools/ path alias","301","YES"
"/tools/number-to-words-converter","/conversion/number-to-words-converter","Legacy /tools/ path alias","301","YES"
"/tools/octal-converter","/conversion/octal-converter","Legacy /tools/ path alias","301","YES"
"/tools/one-rep-max-calculator","/health/one-rep-max-calculator","Legacy /tools/ path alias","301","YES"
"/tools/online-aes-encrypt-decrypt","/security/online-aes-encrypt-decrypt","Legacy /tools/ path alias","301","YES"
"/tools/online-age-calculator","/time-date/online-age-calculator","Legacy /tools/ path alias","301","YES"
"/tools/online-amortization-calculator","/finance/online-amortization-calculator","Legacy /tools/ path alias","301","YES"
"/tools/online-area-converter","/conversion/online-area-converter","Legacy /tools/ path alias","301","YES"
"/tools/online-base64-encoder-decoder","/productivity/base64-encoder-decoder","Legacy /tools/ path alias","301","YES"
"/tools/online-base64-to-image","/image/online-base64-to-image","Legacy /tools/ path alias","301","YES"
"/tools/online-bcrypt-hash-generator","/security/online-bcrypt-hash-generator","Legacy /tools/ path alias","301","YES"
"/tools/online-binary-to-decimal-converter","/conversion/online-binary-to-decimal-converter","Legacy /tools/ path alias","301","YES"
"/tools/online-bmi-calculator","/health/online-bmi-calculator","Legacy /tools/ path alias","301","YES"
"/tools/online-bmr-calculator","/health/online-bmr-calculator","Legacy /tools/ path alias","301","YES"
"/tools/online-body-surface-area-calculator","/health/online-body-surface-area-calculator","Legacy /tools/ path alias","301","YES"
"/tools/online-budget-calculator","/finance/online-budget-calculator","Legacy /tools/ path alias","301","YES"
"/tools/online-cagr-calculator","/finance/online-cagr-calculator","Legacy /tools/ path alias","301","YES"
"/tools/online-car-loan-calculator","/finance/online-car-loan-calculator","Legacy /tools/ path alias","301","YES"
"/tools/online-compound-interest-calculator","/finance/online-compound-interest-calculator","Legacy /tools/ path alias","301","YES"
"/tools/online-cooking-converter","/conversion/online-cooking-converter","Legacy /tools/ path alias","301","YES"
"/tools/online-countdown-timer","/time-date/online-countdown-timer","Legacy /tools/ path alias","301","YES"
"/tools/online-css-formatter","/developer/online-css-formatter","Legacy /tools/ path alias","301","YES"
"/tools/online-css-minifier","/developer/online-css-minifier","Legacy /tools/ path alias","301","YES"
"/tools/online-currency-exchange-calculator","/finance/online-currency-exchange-calculator","Legacy /tools/ path alias","301","YES"
"/tools/online-debt-to-income-calculator","/finance/online-debt-to-income-calculator","Legacy /tools/ path alias","301","YES"
"/tools/online-favicon-generator","/image/online-favicon-generator","Legacy /tools/ path alias","301","YES"
"/tools/online-gcd-calculator","/math/online-gcd-calculator","Legacy /tools/ path alias","301","YES"
"/tools/online-gpa-calculator","/education/online-gpa-calculator","Legacy /tools/ path alias","301","YES"
"/tools/online-gst-calculator","/finance/online-gst-calculator","Legacy /tools/ path alias","301","YES"
"/tools/online-hash-generator","/developer/online-hash-generator","Legacy /tools/ path alias","301","YES"
"/tools/online-heading-tag-checker","/seo/online-heading-tag-checker","Legacy /tools/ path alias","301","YES"
"/tools/online-html-formatter","/developer/online-html-formatter","Legacy /tools/ path alias","301","YES"
"/tools/online-html-minifier","/developer/online-html-minifier","Legacy /tools/ path alias","301","YES"
"/tools/online-image-background-remover","/image/online-image-background-remover","Legacy /tools/ path alias","301","YES"
"/tools/online-image-collage-maker","/image/online-image-collage-maker","Legacy /tools/ path alias","301","YES"
"/tools/online-image-color-picker","/image/online-image-color-picker","Legacy /tools/ path alias","301","YES"
"/tools/online-image-compressor","/image/online-image-compressor","Legacy /tools/ path alias","301","YES"
"/tools/online-image-cropper","/image/online-image-cropper","Legacy /tools/ path alias","301","YES"
"/tools/online-image-filter-editor","/image/online-image-filter-editor","Legacy /tools/ path alias","301","YES"
"/tools/online-image-format-converter","/image/online-image-format-converter","Legacy /tools/ path alias","301","YES"
"/tools/online-image-pixel-counter","/image/online-image-pixel-counter","Legacy /tools/ path alias","301","YES"
"/tools/online-image-resizer","/image/online-image-resizer","Legacy /tools/ path alias","301","YES"
"/tools/online-image-rotate-flip","/image/online-image-rotate-flip","Legacy /tools/ path alias","301","YES"
"/tools/online-image-to-base64","/image/online-image-to-base64","Legacy /tools/ path alias","301","YES"
"/tools/online-image-to-jpg","/image/online-image-to-jpg","Legacy /tools/ path alias","301","YES"
"/tools/online-image-to-pdf","/pdf/online-image-to-pdf","Legacy /tools/ path alias","301","YES"
"/tools/online-image-to-png","/image/online-image-to-png","Legacy /tools/ path alias","301","YES"
"/tools/online-image-watermark-tool","/image/online-image-watermark-tool","Legacy /tools/ path alias","301","YES"
"/tools/online-inflation-calculator","/finance/online-inflation-calculator","Legacy /tools/ path alias","301","YES"
"/tools/online-instagram-caption-counter","/social-media/online-instagram-caption-counter","Legacy /tools/ path alias","301","YES"
"/tools/online-investment-growth-calculator","/finance/online-investment-growth-calculator","Legacy /tools/ path alias","301","YES"
"/tools/online-javascript-formatter","/developer/online-javascript-formatter","Legacy /tools/ path alias","301","YES"
"/tools/online-javascript-minifier","/developer/online-javascript-minifier","Legacy /tools/ path alias","301","YES"
"/tools/online-jpg-to-pdf","/pdf/online-jpg-to-pdf","Legacy /tools/ path alias","301","YES"
"/tools/online-json-formatter","/developer/online-json-formatter","Legacy /tools/ path alias","301","YES"
"/tools/online-json-path-tester","/developer/online-json-path-tester","Legacy /tools/ path alias","301","YES"
"/tools/online-json-to-csv","/developer/online-json-to-csv","Legacy /tools/ path alias","301","YES"
"/tools/online-json-validator","/developer/online-json-validator","Legacy /tools/ path alias","301","YES"
"/tools/online-jwt-decoder","/developer/online-jwt-decoder","Legacy /tools/ path alias","301","YES"
"/tools/online-keyword-density-checker","/seo/online-keyword-density-checker","Legacy /tools/ path alias","301","YES"
"/tools/online-lcm-calculator","/math/online-lcm-calculator","Legacy /tools/ path alias","301","YES"
"/tools/online-length-converter","/conversion/online-length-converter","Legacy /tools/ path alias","301","YES"
"/tools/online-linkedin-post-formatter","/social-media/online-linkedin-post-formatter","Legacy /tools/ path alias","301","YES"
"/tools/online-loan-emi-calculator","/finance/online-loan-emi-calculator","Legacy /tools/ path alias","301","YES"
"/tools/online-loan-to-value-calculator","/finance/online-loan-to-value-calculator","Legacy /tools/ path alias","301","YES"
"/tools/online-lorem-ipsum-generator","/developer/online-lorem-ipsum-generator","Legacy /tools/ path alias","301","YES"
"/tools/online-markdown-previewer","/developer/online-markdown-previewer","Legacy /tools/ path alias","301","YES"
"/tools/online-matrix-calculator","/math/online-matrix-calculator","Legacy /tools/ path alias","301","YES"
"/tools/online-meme-generator","/image/online-meme-generator","Legacy /tools/ path alias","301","YES"
"/tools/online-military-time-converter","/time-date/online-military-time-converter","Legacy /tools/ path alias","301","YES"
"/tools/online-morse-code-translator","/security/online-morse-code-translator","Legacy /tools/ path alias","301","YES"
"/tools/online-mortgage-payment-calculator","/finance/online-mortgage-payment-calculator","Legacy /tools/ path alias","301","YES"
"/tools/online-password-generator","/security/online-password-generator","Legacy /tools/ path alias","301","YES"
"/tools/online-pdf-compress","/pdf/online-pdf-compress","Legacy /tools/ path alias","301","YES"
"/tools/online-pdf-header-footer","/pdf/online-pdf-header-footer","Legacy /tools/ path alias","301","YES"
"/tools/online-pdf-merge","/pdf/online-pdf-merge","Legacy /tools/ path alias","301","YES"
"/tools/online-pdf-page-number","/pdf/online-pdf-page-number","Legacy /tools/ path alias","301","YES"
"/tools/online-pdf-page-remover","/pdf/online-pdf-page-remover","Legacy /tools/ path alias","301","YES"
"/tools/online-pdf-page-reorder","/pdf/online-pdf-page-reorder","Legacy /tools/ path alias","301","YES"
"/tools/online-pdf-password-protect","/pdf/online-pdf-password-protect","Legacy /tools/ path alias","301","YES"
"/tools/online-pdf-rotate","/pdf/online-pdf-rotate","Legacy /tools/ path alias","301","YES"
"/tools/online-pdf-sign","/pdf/online-pdf-sign","Legacy /tools/ path alias","301","YES"
"/tools/online-pdf-split","/pdf/online-pdf-split","Legacy /tools/ path alias","301","YES"
"/tools/online-pdf-to-image","/pdf/online-pdf-to-image","Legacy /tools/ path alias","301","YES"
"/tools/online-pdf-to-text","/pdf/online-pdf-to-text","Legacy /tools/ path alias","301","YES"
"/tools/online-pdf-unlock","/pdf/online-pdf-unlock","Legacy /tools/ path alias","301","YES"
"/tools/online-pdf-watermark","/pdf/online-pdf-watermark","Legacy /tools/ path alias","301","YES"
"/tools/online-percentage-calculator","/math/online-percentage-calculator","Legacy /tools/ path alias","301","YES"
"/tools/online-png-to-webp","/image/online-png-to-webp","Legacy /tools/ path alias","301","YES"
"/tools/online-qr-code-generator","/image/online-qr-code-generator","Legacy /tools/ path alias","301","YES"
"/tools/online-quadratic-equation-solver","/math/online-quadratic-equation-solver","Legacy /tools/ path alias","301","YES"
"/tools/online-readability-checker","/seo/online-readability-checker","Legacy /tools/ path alias","301","YES"
"/tools/online-regex-tester","/developer/online-regex-tester","Legacy /tools/ path alias","301","YES"
"/tools/online-retirement-calculator","/finance/online-retirement-calculator","Legacy /tools/ path alias","301","YES"
"/tools/online-robots-txt-generator","/seo/online-robots-txt-generator","Legacy /tools/ path alias","301","YES"
"/tools/online-roi-calculator","/finance/online-roi-calculator","Legacy /tools/ path alias","301","YES"
"/tools/online-roman-numeral-converter","/conversion/online-roman-numeral-converter","Legacy /tools/ path alias","301","YES"
"/tools/online-salary-calculator","/finance/online-salary-calculator","Legacy /tools/ path alias","301","YES"
"/tools/online-scientific-calculator","/math/online-scientific-calculator","Legacy /tools/ path alias","301","YES"
"/tools/online-shoe-size-converter","/conversion/online-shoe-size-converter","Legacy /tools/ path alias","301","YES"
"/tools/online-simple-interest-calculator","/finance/online-simple-interest-calculator","Legacy /tools/ path alias","301","YES"
"/tools/online-sitemap-generator","/seo/online-sitemap-generator","Legacy /tools/ path alias","301","YES"
"/tools/online-social-media-image-resizer","/social-media/online-social-media-image-resizer","Legacy /tools/ path alias","301","YES"
"/tools/online-social-post-scheduler-planner","/social-media/online-social-post-scheduler-planner","Legacy /tools/ path alias","301","YES"
"/tools/online-speed-converter","/conversion/online-speed-converter","Legacy /tools/ path alias","301","YES"
"/tools/online-sql-formatter","/developer/online-sql-formatter","Legacy /tools/ path alias","301","YES"
"/tools/online-standard-deviation-calculator","/math/online-standard-deviation-calculator","Legacy /tools/ path alias","301","YES"
"/tools/online-stopwatch","/time-date/online-stopwatch","Legacy /tools/ path alias","301","YES"
"/tools/online-svg-to-png","/image/online-svg-to-png","Legacy /tools/ path alias","301","YES"
"/tools/online-tax-calculator","/finance/online-tax-calculator","Legacy /tools/ path alias","301","YES"
"/tools/online-tdee-calculator","/health/online-tdee-calculator","Legacy /tools/ path alias","301","YES"
"/tools/online-temperature-converter","/conversion/online-temperature-converter","Legacy /tools/ path alias","301","YES"
"/tools/online-time-zone-converter","/time-date/online-time-zone-converter","Legacy /tools/ path alias","301","YES"
"/tools/online-unix-timestamp-converter","/developer/online-unix-timestamp-converter","Legacy /tools/ path alias","301","YES"
"/tools/online-uuid-generator","/developer/online-uuid-generator","Legacy /tools/ path alias","301","YES"
"/tools/online-volume-converter","/conversion/online-volume-converter","Legacy /tools/ path alias","301","YES"
"/tools/online-weight-converter","/conversion/online-weight-converter","Legacy /tools/ path alias","301","YES"
"/tools/online-word-counter","/productivity/online-word-counter","Legacy /tools/ path alias","301","YES"
"/tools/open-graph-generator","/seo/open-graph-generator","Legacy /tools/ path alias","301","YES"
"/tools/overtime-calculator","/time-date/overtime-calculator","Legacy /tools/ path alias","301","YES"
"/tools/ovulation-calculator","/calculators/ovulation-calculator/","Legacy /tools/ path alias","301","YES"
"/tools/paint-calculator","/construction/paint-calculator","Legacy /tools/ path alias","301","YES"
"/tools/palindrome-checker","/productivity/palindrome-checker","Legacy /tools/ path alias","301","YES"
"/tools/password-generator","/security/online-password-generator","Legacy /tools/ path alias","301","YES"
"/tools/password-strength-checker","/security/password-strength-checker","Legacy /tools/ path alias","301","YES"
"/tools/paver-calculator","/construction/paver-calculator","Legacy /tools/ path alias","301","YES"
"/tools/payback-period-calculator","/finance/payback-period-calculator","Legacy /tools/ path alias","301","YES"
"/tools/pdf-compress","/pdf/online-pdf-compress","Legacy /tools/ path alias","301","YES"
"/tools/pdf-header-footer","/pdf/online-pdf-header-footer","Legacy /tools/ path alias","301","YES"
"/tools/pdf-merge","/pdf/online-pdf-merge","Legacy /tools/ path alias","301","YES"
"/tools/pdf-page-number","/pdf/online-pdf-page-number","Legacy /tools/ path alias","301","YES"
"/tools/pdf-page-remover","/pdf/online-pdf-page-remover","Legacy /tools/ path alias","301","YES"
"/tools/pdf-page-reorder","/pdf/online-pdf-page-reorder","Legacy /tools/ path alias","301","YES"
"/tools/pdf-password-protect","/pdf/online-pdf-password-protect","Legacy /tools/ path alias","301","YES"
"/tools/pdf-rotate","/pdf/online-pdf-rotate","Legacy /tools/ path alias","301","YES"
"/tools/pdf-sign","/pdf/online-pdf-sign","Legacy /tools/ path alias","301","YES"
"/tools/pdf-split","/pdf/online-pdf-split","Legacy /tools/ path alias","301","YES"
"/tools/pdf-to-image","/pdf/online-pdf-to-image","Legacy /tools/ path alias","301","YES"
"/tools/pdf-to-text","/pdf/online-pdf-to-text","Legacy /tools/ path alias","301","YES"
"/tools/pdf-unlock","/pdf/online-pdf-unlock","Legacy /tools/ path alias","301","YES"
"/tools/pdf-watermark","/pdf/online-pdf-watermark","Legacy /tools/ path alias","301","YES"
"/tools/percentage-calculator","/math/online-percentage-calculator","Legacy /tools/ path alias","301","YES"
"/tools/percentage-error-calculator","/math/percentage-error-calculator","Legacy /tools/ path alias","301","YES"
"/tools/percentage-grade-calculator","/education/percentage-grade-calculator","Legacy /tools/ path alias","301","YES"
"/tools/permutation-calculator","/math/permutation-calculator","Legacy /tools/ path alias","301","YES"
"/tools/pipe-volume-calculator","/construction/pipe-volume-calculator","Legacy /tools/ path alias","301","YES"
"/tools/plaster-calculator","/construction/plaster-calculator","Legacy /tools/ path alias","301","YES"
"/tools/png-to-webp","/image/online-png-to-webp","Legacy /tools/ path alias","301","YES"
"/tools/pokemon-iv-calculator","/gaming/pokemon-iv-calculator","Legacy /tools/ path alias","301","YES"
"/tools/pool-salt-calculator","/construction/pool-salt-calculator","Legacy /tools/ path alias","301","YES"
"/tools/power-calculator","/math/power-calculator","Legacy /tools/ path alias","301","YES"
"/tools/power-converter","/conversion/power-converter","Legacy /tools/ path alias","301","YES"
"/tools/pregnancy-due-date-calculator","/health/pregnancy-due-date-calculator","Legacy /tools/ path alias","301","YES"
"/tools/pressure-converter","/conversion/pressure-converter","Legacy /tools/ path alias","301","YES"
"/tools/price-per-unit-calculator","/finance/price-per-unit-calculator","Legacy /tools/ path alias","301","YES"
"/tools/prime-number-checker","/math/prime-number-checker","Legacy /tools/ path alias","301","YES"
"/tools/profit-margin-calculator","/finance/profit-margin-calculator","Legacy /tools/ path alias","301","YES"
"/tools/proportion-calculator","/math/proportion-calculator","Legacy /tools/ path alias","301","YES"
"/tools/protein-intake-calculator","/health/protein-intake-calculator","Legacy /tools/ path alias","301","YES"
"/tools/qr-code-generator","/image/online-qr-code-generator","Legacy /tools/ path alias","301","YES"
"/tools/quadratic-equation-solver","/math/online-quadratic-equation-solver","Legacy /tools/ path alias","301","YES"
"/tools/quiz-score-calculator","/education/quiz-score-calculator","Legacy /tools/ path alias","301","YES"
"/tools/random-color-generator","/productivity/random-color-generator","Legacy /tools/ path alias","301","YES"
"/tools/random-letter-generator","/productivity/random-letter-generator","Legacy /tools/ path alias","301","YES"
"/tools/random-name-generator","/productivity/random-name-generator","Legacy /tools/ path alias","301","YES"
"/tools/random-number-generator","/math/random-number-generator","Legacy /tools/ path alias","301","YES"
"/tools/random-picker-tool","/productivity/random-picker-tool","Legacy /tools/ path alias","301","YES"
"/tools/random-string-generator","/security/random-string-generator","Legacy /tools/ path alias","301","YES"
"/tools/ratio-calculator","/math/ratio-calculator","Legacy /tools/ path alias","301","YES"
"/tools/readability-checker","/seo/online-readability-checker","Legacy /tools/ path alias","301","YES"
"/tools/reading-speed-calculator","/education/reading-speed-calculator","Legacy /tools/ path alias","301","YES"
"/tools/reading-time-calculator","/time-date/reading-time-calculator","Legacy /tools/ path alias","301","YES"
"/tools/rebar-calculator","/construction/rebar-calculator","Legacy /tools/ path alias","301","YES"
"/tools/regex-tester","/developer/online-regex-tester","Legacy /tools/ path alias","301","YES"
"/tools/remove-extra-spaces-tool","/productivity/remove-extra-spaces-tool","Legacy /tools/ path alias","301","YES"
"/tools/retirement-age-calculator","/time-date/retirement-age-calculator","Legacy /tools/ path alias","301","YES"
"/tools/retirement-calculator","/finance/online-retirement-calculator","Legacy /tools/ path alias","301","YES"
"/tools/revenue-calculator","/finance/revenue-calculator","Legacy /tools/ path alias","301","YES"
"/tools/revision-planner-tool","/education/revision-planner-tool","Legacy /tools/ path alias","301","YES"
"/tools/rgb-to-hex-converter","/css-design/rgb-to-hex-converter","Legacy /tools/ path alias","301","YES"
"/tools/roblox-tax-calculator","/gaming/roblox-tax-calculator","Legacy /tools/ path alias","301","YES"
"/tools/robots-txt-generator","/seo/online-robots-txt-generator","Legacy /tools/ path alias","301","YES"
"/tools/roman-numeral-converter","/conversion/online-roman-numeral-converter","Legacy /tools/ path alias","301","YES"
"/tools/roof-area-calculator","/construction/roof-area-calculator","Legacy /tools/ path alias","301","YES"
"/tools/room-area-calculator","/construction/room-area-calculator","Legacy /tools/ path alias","301","YES"
"/tools/rounding-numbers-calculator","/math/rounding-numbers-calculator","Legacy /tools/ path alias","301","YES"
"/tools/rsa-key-generator","/security/rsa-key-generator","Legacy /tools/ path alias","301","YES"
"/tools/running-pace-calculator","/health/running-pace-calculator","Legacy /tools/ path alias","301","YES"
"/tools/sand-calculator","/construction/sand-calculator","Legacy /tools/ path alias","301","YES"
"/tools/sat-score-calculator","/education/sat-score-calculator","Legacy /tools/ path alias","301","YES"
"/tools/savings-calculator","/finance/savings-calculator","Legacy /tools/ path alias","301","YES"
"/tools/savings-goal-calculator","/finance/savings-goal-calculator","Legacy /tools/ path alias","301","YES"
"/tools/schema-markup-generator","/seo/schema-markup-generator","Legacy /tools/ path alias","301","YES"
"/tools/scholarship-calculator","/education/scholarship-calculator","Legacy /tools/ path alias","301","YES"
"/tools/school-schedule-planner","/education/school-schedule-planner","Legacy /tools/ path alias","301","YES"
"/tools/score-calculator","/education/score-calculator","Legacy /tools/ path alias","301","YES"
"/tools/semester-planner-tool","/education/semester-planner-tool","Legacy /tools/ path alias","301","YES"
"/tools/serp-preview-tool","/seo/serp-preview-tool","Legacy /tools/ path alias","301","YES"
"/tools/sha1-hash-generator","/security/sha1-hash-generator","Legacy /tools/ path alias","301","YES"
"/tools/sha256-hash-generator","/security/sha256-hash-generator","Legacy /tools/ path alias","301","YES"
"/tools/sha512-hash-generator","/security/sha512-hash-generator","Legacy /tools/ path alias","301","YES"
"/tools/shift-hours-calculator","/time-date/shift-hours-calculator","Legacy /tools/ path alias","301","YES"
"/tools/shift-schedule-calculator","/time-date/shift-schedule-calculator","Legacy /tools/ path alias","301","YES"
"/tools/shoe-size-converter","/conversion/online-shoe-size-converter","Legacy /tools/ path alias","301","YES"
"/tools/sitemap-generator","/seo/online-sitemap-generator","Legacy /tools/ path alias","301","YES"
"/tools/sleep-calculator","/health/sleep-calculator","Legacy /tools/ path alias","301","YES"
"/tools/slug-generator","/developer/url-slug-generator","Legacy /tools/ path alias","301","YES"
"/tools/snow-day-calculator","/education/snow-day-calculator","Legacy /tools/ path alias","301","YES"
"/tools/social-media-bio-generator","/social-media/social-media-bio-generator","Legacy /tools/ path alias","301","YES"
"/tools/social-media-image-resizer","/social-media/online-social-media-image-resizer","Legacy /tools/ path alias","301","YES"
"/tools/social-post-scheduler-planner","/social-media/online-social-post-scheduler-planner","Legacy /tools/ path alias","301","YES"
"/tools/soil-calculator","/construction/soil-calculator","Legacy /tools/ path alias","301","YES"
"/tools/solar-panel-calculator","/construction/solar-panel-calculator","Legacy /tools/ path alias","301","YES"
"/tools/sort-text-lines-tool","/productivity/sort-text-lines-tool","Legacy /tools/ path alias","301","YES"
"/tools/spin-wheel-generator","/productivity/spin-wheel-generator","Legacy /tools/ path alias","301","YES"
"/tools/sql-formatter","/developer/online-sql-formatter","Legacy /tools/ path alias","301","YES"
"/tools/square-root-calculator","/math/square-root-calculator","Legacy /tools/ path alias","301","YES"
"/tools/stair-calculator","/construction/stair-calculator","Legacy /tools/ path alias","301","YES"
"/tools/steel-weight-calculator","/construction/steel-weight-calculator","Legacy /tools/ path alias","301","YES"
"/tools/step-counter-estimator","/health/step-counter-estimator","Legacy /tools/ path alias","301","YES"
"/tools/stock-profit-calculator","/finance/stock-profit-calculator","Legacy /tools/ path alias","301","YES"
"/tools/stopwatch","/time-date/online-stopwatch","Legacy /tools/ path alias","301","YES"
"/tools/string-escape-unescape","/developer/string-escape-unescape","Legacy /tools/ path alias","301","YES"
"/tools/study-hours-tracker","/education/study-hours-tracker","Legacy /tools/ path alias","301","YES"
"/tools/study-planner-calculator","/education/study-planner-calculator","Legacy /tools/ path alias","301","YES"
"/tools/study-time-calculator","/time-date/study-time-calculator","Legacy /tools/ path alias","301","YES"
"/tools/svg-to-png","/image/online-svg-to-png","Legacy /tools/ path alias","301","YES"
"/tools/tailwind-color-generator","/css-design/tailwind-color-generator","Legacy /tools/ path alias","301","YES"
"/tools/tdee-calculator","/health/online-tdee-calculator","Legacy /tools/ path alias","301","YES"
"/tools/temperature-converter","/conversion/online-temperature-converter","Legacy /tools/ path alias","301","YES"
"/tools/test-score-analyzer","/education/test-score-analyzer","Legacy /tools/ path alias","301","YES"
"/tools/text-diff-checker","/developer/text-diff-checker","Legacy /tools/ path alias","301","YES"
"/tools/text-formatter-tool","/productivity/text-formatter-tool","Legacy /tools/ path alias","301","YES"
"/tools/text-reverser","/productivity/text-reverser","Legacy /tools/ path alias","301","YES"
"/tools/text-to-binary-converter","/developer/text-to-binary-converter","Legacy /tools/ path alias","301","YES"
"/tools/text-to-emoji","/social-media/text-to-emoji-converter","Legacy /tools/ path alias","301","YES"
"/tools/text-to-emoji-converter","/social-media/text-to-emoji-converter","Legacy /tools/ path alias","301","YES"
"/tools/tiktok-character-counter","/social-media/tiktok-character-counter","Legacy /tools/ path alias","301","YES"
"/tools/tile-calculator","/construction/tile-calculator","Legacy /tools/ path alias","301","YES"
"/tools/time-addition-calculator","/time-date/time-addition-calculator","Legacy /tools/ path alias","301","YES"
"/tools/time-calculator","/time-date/time-calculator","Legacy /tools/ path alias","301","YES"
"/tools/time-converter","/conversion/time-converter","Legacy /tools/ path alias","301","YES"
"/tools/time-duration-calculator","/time-date/time-duration-calculator","Legacy /tools/ path alias","301","YES"
